origin,destination,vehicule_type,station_lat,station_long,station_lat_dest,station_long_dest,departure_time,arrival_time,shape_distance_km,source,provider,origin_city,destination_city,distance_km
Aichstetten Bahnhof,Lindau-Reutin Bstg 1,Train Longue Distance Nuit,47.8878722,10.0747137,47.5527784,9.7024518,23:51:00,25:20:00,,mobility_db,FR_BBS_Schapfl_mdb-770,Aichstetten Bahnhof,Lindau-Reutin Bstg 1,46.517067336283915
Aichstetten Bahnhof,Memmingen,Train Longue Distance Nuit,47.8879204,10.0752526,47.985693,10.1869222,06:42:00,06:57:00,,mobility_db,FR_BBS_Schapfl_mdb-770,Aichstetten Bahnhof,Memmingen,13.689384165798847
Aichstetten Bahnhof,Mindelheim,Train Longue Distance,47.8877939,10.0746777,48.0451351,10.5018895,08:42:00,09:13:00,,mobility_db,FR_BBS_Schapfl_mdb-770,Aichstetten Bahnhof,Mindelheim,36.30105963847303
Aichstetten Bahnhof,München Hbf Gleis 24,Train Longue Distance,47.8877939,10.0746777,48.14086,11.5576615,08:42:00,10:05:00,,mobility_db,FR_BBS_Schapfl_mdb-770,Aichstetten Bahnhof,München Hbf Gleis 24,113.8397403727203
Aichstetten Bahnhof,Pasing Gleis 3,Train Longue Distance,47.8877939,10.0746777,48.1496771,11.4616496,08:42:00,09:57:00,,mobility_db,FR_BBS_Schapfl_mdb-770,Aichstetten Bahnhof,Pasing Gleis 3,107.18823274128579
Aichstetten Bahnhof,Rammingen (Bay),Train Longue Distance,47.8877939,10.0746777,48.0524134,10.5899424,07:37:00,08:35:00,,mobility_db,FR_BBS_Schapfl_mdb-770,Aichstetten Bahnhof,Rammingen (Bay),42.50343089587243
Aichstetten Bahnhof,Sontheim (Schwab),Train Longue Distance,47.8877939,10.0746777,48.0120814,10.3457174,07:37:00,08:15:00,,mobility_db,FR_BBS_Schapfl_mdb-770,Aichstetten Bahnhof,Sontheim (Schwab),24.463623766935747
Aichstetten Bahnhof,Stetten (Schwab),Train Longue Distance,47.8877939,10.0746777,48.0280582,10.437642,07:37:00,08:20:00,,mobility_db,FR_BBS_Schapfl_mdb-770,Aichstetten Bahnhof,Stetten (Schwab),31.205214784742047
Aichstetten Bahnhof,Tannheim (Württ),Train Longue Distance Nuit,47.8879204,10.0752526,47.9948974,10.0967763,06:42:00,06:50:00,,mobility_db,FR_BBS_Schapfl_mdb-770,Aichstetten Bahnhof,Tannheim (Württ),12.0028584884285
Aichstetten Bahnhof,Tannheim Rehgarten,Train Longue Distance Nuit,47.8878722,10.0747137,48.0006802,10.0882153,23:21:00,23:42:00,,mobility_db,FR_BBS_Schapfl_mdb-770,Aichstetten Bahnhof,Tannheim Rehgarten,12.583925606482907
Aichstetten Bahnhof,Türkheim(Bay)Bahnhof,Train Longue Distance,47.8877939,10.0746777,48.0455134,10.6177722,08:42:00,09:19:00,,mobility_db,FR_BBS_Schapfl_mdb-770,Aichstetten Bahnhof,Türkheim(Bay)Bahnhof,44.07383598141499
Aichstetten Bahnhof,Wangen Bahnhof,Train Longue Distance Nuit,47.8879204,10.0752526,47.6891415,9.8304438,05:16:00,05:45:00,,mobility_db,FR_BBS_Schapfl_mdb-770,Aichstetten Bahnhof,Wangen Bahnhof,28.688803714022914
Aichstetten Bahnhof,"Wangen, Busbahnhof",Train Longue Distance Nuit,47.8878722,10.0747137,47.6890508,9.8310456,22:51:00,23:45:00,,mobility_db,FR_BBS_Schapfl_mdb-770,Aichstetten Bahnhof,"Wangen, Busbahnhof",28.638214644280655
"Aitrach (Kr Ravensb), Bahnhof",Aichstetten Bahnhof,Train Longue Distance Nuit,47.9435397,10.0801574,47.8879204,10.0752526,05:06:00,05:11:00,,mobility_db,FR_BBS_Schapfl_mdb-770,"Aitrach (Kr Ravensb), Bahnhof",Aichstetten Bahnhof,6.195376721634375
"Aitrach (Kr Ravensb), Bahnhof",Buchloe,Train Longue Distance,47.9435397,10.0801574,48.033603,10.7162186,08:46:00,09:26:00,,mobility_db,FR_BBS_Schapfl_mdb-770,"Aitrach (Kr Ravensb), Bahnhof",Buchloe,48.3835483573359
"Aitrach (Kr Ravensb), Bahnhof",Geltendorf,Train Longue Distance,47.9435397,10.0801574,48.1060203,11.0380221,07:42:00,09:13:00,,mobility_db,FR_BBS_Schapfl_mdb-770,"Aitrach (Kr Ravensb), Bahnhof",Geltendorf,73.48953837199834
"Aitrach (Kr Ravensb), Bahnhof",Hergatz,Train Longue Distance Nuit,47.9435397,10.0801574,47.6467709,9.8270212,05:06:00,05:51:00,,mobility_db,FR_BBS_Schapfl_mdb-770,"Aitrach (Kr Ravensb), Bahnhof",Hergatz,38.0327774740613
"Aitrach (Kr Ravensb), Bahnhof",Kaufering,Train Longue Distance,47.9435397,10.0801574,48.0811623,10.8551251,07:42:00,09:02:00,,mobility_db,FR_BBS_Schapfl_mdb-770,"Aitrach (Kr Ravensb), Bahnhof",Kaufering,59.64312172072592
"Aitrach (Kr Ravensb), Bahnhof",Kißlegg Bahnhof,Train Longue Distance Nuit,47.9435397,10.0801574,47.7935115,9.8819801,05:06:00,05:30:00,,mobility_db,FR_BBS_Schapfl_mdb-770,"Aitrach (Kr Ravensb), Bahnhof",Kißlegg Bahnhof,22.289670178224426
"Aitrach (Kr Ravensb), Bahnhof",Leutkirch Bahnhof,Train Longue Distance Nuit,47.9435397,10.0801574,47.8262466,10.0160177,05:06:00,05:22:00,,mobility_db,FR_BBS_Schapfl_mdb-770,"Aitrach (Kr Ravensb), Bahnhof",Leutkirch Bahnhof,13.891726908059534
"Aitrach (Kr Ravensb), Bahnhof",Lindau-Insel,Train Longue Distance Nuit,47.9435397,10.0801574,47.5453752,9.6806677,05:06:00,06:08:00,,mobility_db,FR_BBS_Schapfl_mdb-770,"Aitrach (Kr Ravensb), Bahnhof",Lindau-Insel,53.40792359889591
"Aitrach (Kr Ravensb), Bahnhof",Lindau-Reutin,Train Longue Distance Nuit,47.9435397,10.0801574,47.5523177,9.7012121,05:06:00,06:19:00,,mobility_db,FR_BBS_Schapfl_mdb-770,"Aitrach (Kr Ravensb), Bahnhof",Lindau-Reutin,51.91464621065957
"Aitrach (Kr Ravensb), Bahnhof",Lindau-Reutin Bstg 1,Train Longue Distance Nuit,47.9434916,10.0802113,47.5527784,9.7024518,23:39:00,25:20:00,,mobility_db,FR_BBS_Schapfl_mdb-770,"Aitrach (Kr Ravensb), Bahnhof",Lindau-Reutin Bstg 1,51.81881144893274
"Aitrach (Kr Ravensb), Bahnhof",Memmingen,Train Longue Distance Nuit,47.9435397,10.0801574,47.985693,10.1869222,06:46:00,06:57:00,,mobility_db,FR_BBS_Schapfl_mdb-770,"Aitrach (Kr Ravensb), Bahnhof",Memmingen,9.228184726984065
"Aitrach (Kr Ravensb), Bahnhof",Mindelheim,Train Longue Distance,47.9435397,10.0801574,48.0451351,10.5018895,08:46:00,09:13:00,,mobility_db,FR_BBS_Schapfl_mdb-770,"Aitrach (Kr Ravensb), Bahnhof",Mindelheim,33.35332235519991
"Aitrach (Kr Ravensb), Bahnhof",München Hbf Gleis 24,Train Longue Distance,47.9435397,10.0801574,48.14086,11.5576615,08:46:00,10:05:00,,mobility_db,FR_BBS_Schapfl_mdb-770,"Aitrach (Kr Ravensb), Bahnhof",München Hbf Gleis 24,112.01018476370551
"Aitrach (Kr Ravensb), Bahnhof",Pasing Gleis 3,Train Longue Distance,47.9435397,10.0801574,48.1496771,11.4616496,08:46:00,09:57:00,,mobility_db,FR_BBS_Schapfl_mdb-770,"Aitrach (Kr Ravensb), Bahnhof",Pasing Gleis 3,105.22087082562531
"Aitrach (Kr Ravensb), Bahnhof",Rammingen (Bay),Train Longue Distance,47.9435397,10.0801574,48.0524134,10.5899424,07:42:00,08:35:00,,mobility_db,FR_BBS_Schapfl_mdb-770,"Aitrach (Kr Ravensb), Bahnhof",Rammingen (Bay),39.81646831394465
"Aitrach (Kr Ravensb), Bahnhof",Sontheim (Schwab),Train Longue Distance,47.9435397,10.0801574,48.0120814,10.3457174,07:42:00,08:15:00,,mobility_db,FR_BBS_Schapfl_mdb-770,"Aitrach (Kr Ravensb), Bahnhof",Sontheim (Schwab),21.185581492274956
"Aitrach (Kr Ravensb), Bahnhof",Stetten (Schwab),Train Longue Distance,47.9435397,10.0801574,48.0280582,10.437642,07:42:00,08:20:00,,mobility_db,FR_BBS_Schapfl_mdb-770,"Aitrach (Kr Ravensb), Bahnhof",Stetten (Schwab),28.216625120173198
"Aitrach (Kr Ravensb), Bahnhof",Tannheim (Württ),Train Longue Distance Nuit,47.9435397,10.0801574,47.9948974,10.0967763,06:46:00,06:50:00,,mobility_db,FR_BBS_Schapfl_mdb-770,"Aitrach (Kr Ravensb), Bahnhof",Tannheim (Württ),5.843206170930311
"Aitrach (Kr Ravensb), Bahnhof",Tannheim Rehgarten,Train Longue Distance Nuit,47.9434916,10.0802113,48.0006802,10.0882153,23:33:00,23:42:00,,mobility_db,FR_BBS_Schapfl_mdb-770,"Aitrach (Kr Ravensb), Bahnhof",Tannheim Rehgarten,6.386937037108921
"Aitrach (Kr Ravensb), Bahnhof",Türkheim(Bay)Bahnhof,Train Longue Distance,47.9435397,10.0801574,48.0455134,10.6177722,08:46:00,09:19:00,,mobility_db,FR_BBS_Schapfl_mdb-770,"Aitrach (Kr Ravensb), Bahnhof",Türkheim(Bay)Bahnhof,41.58070808694083
"Aitrach (Kr Ravensb), Bahnhof",Wangen Bahnhof,Train Longue Distance Nuit,47.9435397,10.0801574,47.6891415,9.8304438,05:06:00,05:45:00,,mobility_db,FR_BBS_Schapfl_mdb-770,"Aitrach (Kr Ravensb), Bahnhof",Wangen Bahnhof,33.88006766363109
"Aitrach (Kr Ravensb), Bahnhof","Wangen, Busbahnhof",Train Longue Distance Nuit,47.9434916,10.0802113,47.6890508,9.8310456,22:39:00,23:45:00,,mobility_db,FR_BBS_Schapfl_mdb-770,"Aitrach (Kr Ravensb), Bahnhof","Wangen, Busbahnhof",33.86154144321905
Albbruck Bahnhof,Bad Säckingen Bahnhof,Train Longue Distance,47.5922144,8.1315858,47.5559371,7.9487877,15:42:00,15:53:00,,mobility_db,FR_BBS_Schapfl_mdb-770,Albbruck Bahnhof,Bad Säckingen Bahnhof,14.293809576872285
Albbruck Bahnhof,Badischer Bahnhof,Train Longue Distance,47.5922144,8.1315858,47.5677212,7.6082453,15:42:00,16:13:00,,mobility_db,FR_BBS_Schapfl_mdb-770,Albbruck Bahnhof,Badischer Bahnhof,39.34886300879065
Albbruck Bahnhof,Bahnhof Überlingen,Train Longue Distance Nuit,47.5922386,8.1317835,47.7689677,9.1630584,06:12:00,07:55:00,,mobility_db,FR_BBS_Schapfl_mdb-770,Albbruck Bahnhof,Bahnhof Überlingen,79.66581479718913
Albbruck Bahnhof,Bermatingen-Ahausen Bahnhof,Train Longue Distance Nuit,47.5922386,8.1317835,47.7305231,9.3448325,06:12:00,08:11:00,,mobility_db,FR_BBS_Schapfl_mdb-770,Albbruck Bahnhof,Bermatingen-Ahausen Bahnhof,92.13754753037828
Albbruck Bahnhof,Beuggen Bahnhof,Train Longue Distance,47.5922144,8.1315858,47.5820113,7.8109502,21:39:00,22:05:00,,mobility_db,FR_BBS_Schapfl_mdb-770,Albbruck Bahnhof,Beuggen Bahnhof,24.073590889463272
Albbruck Bahnhof,Bietingen Bahnhof,Train Longue Distance Nuit,47.5922386,8.1317835,47.7440982,8.7386673,06:12:00,07:08:00,,mobility_db,FR_BBS_Schapfl_mdb-770,Albbruck Bahnhof,Bietingen Bahnhof,48.479879746660174
Albbruck Bahnhof,Dogern Bahnhof,Train Longue Distance Nuit,47.5922386,8.1317835,47.6091687,8.1679227,06:12:00,06:15:00,,mobility_db,FR_BBS_Schapfl_mdb-770,Albbruck Bahnhof,Dogern Bahnhof,3.2994144962398093
Albbruck Bahnhof,Erzingen (Baden) Bahnhof,Train Longue Distance Nuit,47.5922386,8.1317835,47.659551,8.430096,06:12:00,06:43:00,,mobility_db,FR_BBS_Schapfl_mdb-770,Albbruck Bahnhof,Erzingen (Baden) Bahnhof,23.575762586416968
Albbruck Bahnhof,Friedrichshafen Hafenbahnhof,Train Longue Distance,47.5922386,8.1317835,47.6515396,9.4824544,12:20:00,14:16:00,,mobility_db,FR_BBS_Schapfl_mdb-770,Albbruck Bahnhof,Friedrichshafen Hafenbahnhof,101.44281864633193
Albbruck Bahnhof,Friedrichshafen Stadtbahnhof,Train Longue Distance Nuit,47.5922386,8.1317835,47.6533671,9.473588,06:12:00,08:28:00,,mobility_db,FR_BBS_Schapfl_mdb-770,Albbruck Bahnhof,Friedrichshafen Stadtbahnhof,100.79148746825035
Albbruck Bahnhof,Gottmadingen Bahnhof,Train Longue Distance Nuit,47.5922386,8.1317835,47.7373685,8.7755611,06:12:00,07:12:00,,mobility_db,FR_BBS_Schapfl_mdb-770,Albbruck Bahnhof,Gottmadingen Bahnhof,50.83905067408323
Albbruck Bahnhof,Grenzach Bahnhof,Train Longue Distance,47.5922144,8.1315858,47.5509717,7.6595391,21:39:00,22:19:00,,mobility_db,FR_BBS_Schapfl_mdb-770,Albbruck Bahnhof,Grenzach Bahnhof,35.70845602686558
Albbruck Bahnhof,Herten (Baden) Bahnhof,Train Longue Distance,47.5922144,8.1315858,47.5496863,7.7406121,21:39:00,22:12:00,,mobility_db,FR_BBS_Schapfl_mdb-770,Albbruck Bahnhof,Herten (Baden) Bahnhof,29.70982232054569
Albbruck Bahnhof,Lauchringen Bahnhof,Train Longue Distance Nuit,47.5922386,8.1317835,47.6289993,8.3224329,22:38:00,22:55:00,,mobility_db,FR_BBS_Schapfl_mdb-770,Albbruck Bahnhof,Lauchringen Bahnhof,14.864855552449683
Albbruck Bahnhof,Lauchringen Westbahnhof,Train Longue Distance Nuit,47.5922386,8.1317835,47.6326861,8.3085989,22:38:00,22:53:00,,mobility_db,FR_BBS_Schapfl_mdb-770,Albbruck Bahnhof,Lauchringen Westbahnhof,13.996569670333626
Albbruck Bahnhof,Laufenburg (Baden) Bahnhof,Train Longue Distance,47.5922144,8.1315858,47.563157,8.0579779,21:39:00,21:45:00,,mobility_db,FR_BBS_Schapfl_mdb-770,Albbruck Bahnhof,Laufenburg (Baden) Bahnhof,6.397300153902209
Albbruck Bahnhof,Laufenburg (Baden) Ost Bahnhof,Train Longue Distance,47.5922144,8.1315858,47.5661816,8.0734918,15:42:00,15:47:00,,mobility_db,FR_BBS_Schapfl_mdb-770,Albbruck Bahnhof,Laufenburg (Baden) Ost Bahnhof,5.231416627827598
Albbruck Bahnhof,Ludwigshafen(Bodensee) Bahnhof,Train Longue Distance Nuit,47.5922386,8.1317835,47.8155463,9.0531316,06:12:00,07:40:00,,mobility_db,FR_BBS_Schapfl_mdb-770,Albbruck Bahnhof,Ludwigshafen(Bodensee) Bahnhof,73.27904707900748
Albbruck Bahnhof,Markdorf Bahnhof,Train Longue Distance Nuit,47.5922386,8.1317835,47.7168416,9.3884457,06:12:00,08:15:00,,mobility_db,FR_BBS_Schapfl_mdb-770,Albbruck Bahnhof,Markdorf Bahnhof,95.13818991184509
Albbruck Bahnhof,Murg (Baden) Bahnhof,Train Longue Distance,47.5922144,8.1315858,47.5535848,8.0184071,21:39:00,21:48:00,,mobility_db,FR_BBS_Schapfl_mdb-770,Albbruck Bahnhof,Murg (Baden) Bahnhof,9.515136261759514
Albbruck Bahnhof,Radolfzell Bahnhof,Train Longue Distance Nuit,47.5922386,8.1317835,47.7356829,8.9691391,06:12:00,07:29:00,,mobility_db,FR_BBS_Schapfl_mdb-770,Albbruck Bahnhof,Radolfzell Bahnhof,64.70369741317693
Albbruck Bahnhof,Rheinfelden (Baden) Bahnhof,Train Longue Distance,47.5922144,8.1315858,47.5569071,7.784378,15:42:00,16:04:00,,mobility_db,FR_BBS_Schapfl_mdb-770,Albbruck Bahnhof,Rheinfelden (Baden) Bahnhof,26.340154827684973
Albbruck Bahnhof,"Salem, Bahnhof",Train Longue Distance Nuit,47.5922386,8.1317835,47.7577,9.2969523,06:12:00,08:07:00,,mobility_db,FR_BBS_Schapfl_mdb-770,Albbruck Bahnhof,"Salem, Bahnhof",89.15600463805939
Albbruck Bahnhof,Schaffhausen,Train Longue Distance Nuit,47.5922386,8.1317835,47.6982838,8.6327559,06:12:00,06:58:00,,mobility_db,FR_BBS_Schapfl_mdb-770,Albbruck Bahnhof,Schaffhausen,39.338669030494614
